"parent_id","state_id","province_id","distrito_id","id","country_id","name","code","create_uid","create_date","write_uid","write_date","state_id-2","province_id-2"
"state_pe_08","state_pe_08","state_pe_0804",NULL,1518,173,"Calca","0804",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,NULL
"state_pe_06","state_pe_06","state_pe_0602",NULL,1519,173,"Cajabamba","0602",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,NULL
"state_pe_04","state_pe_04","state_pe_0408",NULL,1520,173,"La Union","0408",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,NULL
"state_pe_22","state_pe_22","state_pe_2205",NULL,1521,173,"Lamas","2205",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,NULL
"state_pe_20","state_pe_20","state_pe_2008",NULL,1522,173,"Sechura","2008",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,NULL
"state_pe_08","state_pe_08","state_pe_0810",NULL,1523,173,"Paruro","0810",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,NULL
"state_pe_03","state_pe_03","state_pe_0302",NULL,1524,173,"Andahuaylas","0302",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,NULL
"state_pe_16","state_pe_16","state_pe_1601",NULL,1525,173,"Maynas","1601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,NULL
"state_pe_08","state_pe_08","state_pe_0802",NULL,1526,173,"Acomayo","0802",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,NULL
"state_pe_02","state_pe_02","state_pe_0206",NULL,1527,173,"Carhuaz","0206",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,NULL
"state_pe_08","state_pe_08","state_pe_0809",NULL,1528,173,"La Convencion","0809",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,NULL
"state_pe_06","state_pe_06","state_pe_0603",NULL,1529,173,"Celendin","0603",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,NULL
"state_pe_20","state_pe_20","state_pe_2007",NULL,1530,173,"Talara","2007",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,NULL
"state_pe_05","state_pe_05","state_pe_0501",NULL,1531,173,"Huamanga","0501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,NULL
"state_pe_12","state_pe_12","state_pe_1201",NULL,1532,173,"Huancayo","1201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,NULL
"state_pe_10","state_pe_10","state_pe_1008",NULL,1533,173,"Pachitea","1008",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,NULL
"state_pe_18","state_pe_18","state_pe_1802",NULL,1534,173,"General Sanchez Cerro","1802",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1163,NULL
"state_pe_23","state_pe_23","state_pe_2301",NULL,1535,173,"Tacna","2301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1168,NULL
"state_pe_12","state_pe_12","state_pe_1206",NULL,1536,173,"Satipo","1206",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,NULL
"state_pe_04","state_pe_04","state_pe_0402",NULL,1537,173,"Camana","0402",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,NULL
"state_pe_05","state_pe_05","state_pe_0503",NULL,1538,173,"Huanca Sancos","0503",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,NULL
"state_pe_21","state_pe_21","state_pe_2103",NULL,1539,173,"Carabaya","2103",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,NULL
"state_pe_03","state_pe_03","state_pe_0301",NULL,1540,173,"Abancay","0301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,NULL
"state_pe_13","state_pe_13","state_pe_1303",NULL,1541,173,"Bolivar","1303",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,NULL
"state_pe_03","state_pe_03","state_pe_0305",NULL,1542,173,"Cotabambas","0305",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,NULL
"state_pe_09","state_pe_09","state_pe_0906",NULL,1543,173,"Huaytara","0906",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,NULL
"state_pe_15","state_pe_15","state_pe_1501",NULL,1544,173,"Lima","1501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,NULL
"state_pe_15","state_pe_15","state_pe_1504",NULL,1545,173,"Canta","1504",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,NULL
"state_pe_15","state_pe_15","state_pe_1506",NULL,1546,173,"Huaral","1506",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,NULL
"state_pe_02","state_pe_02","state_pe_0211",NULL,1547,173,"Huarmey","0211",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,NULL
"state_pe_02","state_pe_02","state_pe_0212",NULL,1548,173,"Huaylas","0212",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,NULL
"state_pe_25","state_pe_25","state_pe_2501",NULL,1549,173,"Coronel Portillo","2501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1170,NULL
"state_pe_08","state_pe_08","state_pe_0805",NULL,1550,173,"Canas","0805",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,NULL
"state_pe_02","state_pe_02","state_pe_0219",NULL,1551,173,"Sihuas","0219",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,NULL
"state_pe_16","state_pe_16","state_pe_1604",NULL,1552,173,"Mariscal Ramon Castilla","1604",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,NULL
"state_pe_14","state_pe_14","state_pe_1403",NULL,1553,173,"Lambayeque","1403",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1159,NULL
"state_pe_06","state_pe_06","state_pe_0612",NULL,1554,173,"San Pablo","0612",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,NULL
"state_pe_21","state_pe_21","state_pe_2105",NULL,1555,173,"El Collao","2105",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,NULL
"state_pe_19","state_pe_19","state_pe_1902",NULL,1556,173,"Daniel Alcides Carrion","1902",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1164,NULL
"state_pe_16","state_pe_16","state_pe_1603",NULL,1557,173,"Loreto","1603",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,NULL
"state_pe_17","state_pe_17","state_pe_1701",NULL,1558,173,"Tambopata","1701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1162,NULL
"state_pe_23","state_pe_23","state_pe_2302",NULL,1559,173,"Candarave","2302",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1168,NULL
"state_pe_02","state_pe_02","state_pe_0205",NULL,1560,173,"Bolognesi","0205",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,NULL
"state_pe_18","state_pe_18","state_pe_1803",NULL,1561,173,"Ilo","1803",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1163,NULL
"state_pe_09","state_pe_09","state_pe_0901",NULL,1562,173,"Huancavelica","0901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,NULL
"state_pe_13","state_pe_13","state_pe_1304",NULL,1563,173,"Chepen","1304",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,NULL
"state_pe_08","state_pe_08","state_pe_0811",NULL,1564,173,"Paucartambo","0811",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,NULL
"state_pe_09","state_pe_09","state_pe_0905",NULL,1565,173,"Churcampa","0905",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,NULL
"state_pe_21","state_pe_21","state_pe_2102",NULL,1566,173,"Azangaro","2102",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,NULL
"state_pe_04","state_pe_04","state_pe_0404",NULL,1567,173,"Castilla","0404",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,NULL
"state_pe_20","state_pe_20","state_pe_2001",NULL,1568,173,"Piura","2001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,NULL
"state_pe_23","state_pe_23","state_pe_2304",NULL,1569,173,"Tarata","2304",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1168,NULL
"state_pe_08","state_pe_08","state_pe_0812",NULL,1570,173,"Quispicanchi","0812",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,NULL
"state_pe_22","state_pe_22","state_pe_2202",NULL,1571,173,"Bellavista","2202",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,NULL
"state_pe_06","state_pe_06","state_pe_0607",NULL,1572,173,"Hualgayoc","0607",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,NULL
"state_pe_05","state_pe_05","state_pe_0508",NULL,1573,173,"Paucar Del Sara Sara","0508",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,NULL
"state_pe_21","state_pe_21","state_pe_2101",NULL,1574,173,"Puno","2101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,NULL
"state_pe_21","state_pe_21","state_pe_2107",NULL,1575,173,"Lampa","2107",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,NULL
"state_pe_10","state_pe_10","state_pe_1004",NULL,1576,173,"Huacaybamba","1004",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,NULL
"state_pe_09","state_pe_09","state_pe_0903",NULL,1577,173,"Angaraes","0903",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,NULL
"state_pe_15","state_pe_15","state_pe_1507",NULL,1578,173,"Huarochiri","1507",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,NULL
"state_pe_10","state_pe_10","state_pe_1002",NULL,1579,173,"Ambo","1002",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,NULL
"state_pe_04","state_pe_04","state_pe_0406",NULL,1580,173,"Condesuyos","0406",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,NULL
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150108",1581,173,"Chorrillos","150108",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0207","state_pe_02","state_pe_0207","state_pe_020701",1582,173,"Carlos F. Fitzcarrald","020701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1385
"state_pe_0208","state_pe_02","state_pe_0208","state_pe_020801",1583,173,"Casma","020801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1402
"state_pe_2114","state_pe_21","state_pe_2114","state_pe_211401",1584,173,"Juliaca","211401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1473
"state_pe_0202","state_pe_02","state_pe_0202","state_pe_020201",1585,173,"Aija","020201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1489
"state_pe_1310","state_pe_13","state_pe_1310","state_pe_131001",1586,173,"Santiago De Chuco","131001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1464
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150137",1587,173,"Santa Anita","150137",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150138",1588,173,"Santa Maria Del Mar","150138",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1010","state_pe_10","state_pe_1010","state_pe_101001",1589,173,"Lauricocha","101001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1463
"state_pe_0613","state_pe_06","state_pe_0613","state_pe_061301",1590,173,"Santa Cruz","061301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1442
"state_pe_0603","state_pe_06","state_pe_0603","state_pe_060301",1591,173,"Celendin","060301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1529
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150106",1592,173,"Carabayllo","150106",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_2302","state_pe_23","state_pe_2302","state_pe_230201",1593,173,"Candarave","230201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1168,1559
"state_pe_0304","state_pe_03","state_pe_0304","state_pe_030401",1594,173,"Aymaraes","030401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,1511
"state_pe_2401","state_pe_24","state_pe_2401","state_pe_240101",1595,173,"Tumbes","240101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1169,1459
"state_pe_1307","state_pe_13","state_pe_1307","state_pe_130701",1596,173,"Pacasmayo","130701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1406
"state_pe_1002","state_pe_10","state_pe_1002","state_pe_100201",1597,173,"Ambo","100201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1579
"state_pe_2403","state_pe_24","state_pe_2403","state_pe_240301",1598,173,"Zarumilla","240301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1169,1448
"state_pe_0404","state_pe_04","state_pe_0404","state_pe_040401",1599,173,"Castilla","040401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,1567
"state_pe_1101","state_pe_11","state_pe_1101","state_pe_110101",1600,173,"Ica","110101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1156,1447
"state_pe_1203","state_pe_12","state_pe_1203","state_pe_120301",1601,173,"Chanchamayo","120301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1493
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150127",1602,173,"Punta Negra","150127",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1311","state_pe_13","state_pe_1311","state_pe_131101",1603,173,"Gran Chimu","131101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1507
"state_pe_2202","state_pe_22","state_pe_2202","state_pe_220201",1604,173,"Bellavista","220201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1571
"state_pe_0608","state_pe_06","state_pe_0608","state_pe_060801",1605,173,"Jaen","060801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1482
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150120",1606,173,"Magdalena Del Mar","150120",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0905","state_pe_09","state_pe_0905","state_pe_090501",1607,173,"Churcampa","090501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,1565
"state_pe_0508","state_pe_05","state_pe_0508","state_pe_050801",1608,173,"Paucar Del Sara Sara","050801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1573
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150135",1609,173,"San Martin De Porres","150135",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1004","state_pe_10","state_pe_1004","state_pe_100401",1610,173,"Huacaybamba","100401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1576
"state_pe_0301","state_pe_03","state_pe_0301","state_pe_030101",1611,173,"Abancay","030101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,1540
"state_pe_2104","state_pe_21","state_pe_2104","state_pe_210401",1612,173,"Chucuito","210401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1409
"state_pe_0218","state_pe_02","state_pe_0218","state_pe_021801",1613,173,"Santa","021801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1467
"state_pe_0701","state_pe_07","state_pe_0701","state_pe_070103",1614,173,"Carmen De La Legua Reynoso","070103",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1152,1500
"state_pe_0505","state_pe_05","state_pe_0505","state_pe_050501",1615,173,"La Mar","050501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1387
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150139",1616,173,"Santa Rosa","150139",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1011","state_pe_10","state_pe_1011","state_pe_101101",1617,173,"Yarowilca","101101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1480
"state_pe_0201","state_pe_02","state_pe_0201","state_pe_020101",1618,173,"Huaraz","020101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1481
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150141",1619,173,"Surquillo","150141",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_0604","state_pe_06","state_pe_0604","state_pe_060401",1620,173,"Chota","060401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1416
"state_pe_0306","state_pe_03","state_pe_0306","state_pe_030601",1621,173,"Chincheros","030601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,1451
"state_pe_1509","state_pe_15","state_pe_1509","state_pe_150901",1622,173,"Oyon","150901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1475
"state_pe_0107","state_pe_01","state_pe_0107","state_pe_010701",1623,173,"Utcubamba","010701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1146,1491
"state_pe_0612","state_pe_06","state_pe_0612","state_pe_061201",1624,173,"San Pablo","061201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1554
"state_pe_1207","state_pe_12","state_pe_1207","state_pe_120701",1625,173,"Tarma","120701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1471
"state_pe_0801","state_pe_08","state_pe_0801","state_pe_080101",1626,173,"Cusco","080101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1395
"state_pe_2105","state_pe_21","state_pe_2105","state_pe_210501",1627,173,"El Collao","210501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1555
"state_pe_1903","state_pe_19","state_pe_1903","state_pe_190301",1628,173,"Oxapampa","190301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1164,1458
"state_pe_1303","state_pe_13","state_pe_1303","state_pe_130301",1629,173,"Bolivar","130301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1541
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150122",1630,173,"Miraflores","150122",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_1006","state_pe_10","state_pe_1006","state_pe_100601",1631,173,"Leoncio Prado","100601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1155,1514
"state_pe_1201","state_pe_12","state_pe_1201","state_pe_120101",1632,173,"Huancayo","120101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1532
"state_pe_2003","state_pe_20","state_pe_2003","state_pe_200301",1633,173,"Huancabamba","200301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,1439
"state_pe_2111","state_pe_21","state_pe_2111","state_pe_211101",1634,173,"San Roman","211101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1443
"state_pe_1510","state_pe_15","state_pe_1510","state_pe_151001",1635,173,"Yauyos","151001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1502
"state_pe_0601","state_pe_06","state_pe_0601","state_pe_060101",1636,173,"Cajamarca","060101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1494
"state_pe_0701","state_pe_07","state_pe_0701","state_pe_070105",1637,173,"La Punta","070105",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1152,1500
"state_pe_1701","state_pe_17","state_pe_1701","state_pe_170101",1638,173,"Tambopata","170101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1162,1558
"state_pe_2203","state_pe_22","state_pe_2203","state_pe_220301",1639,173,"El Dorado","220301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1426
"state_pe_1301","state_pe_13","state_pe_1301","state_pe_130101",1640,173,"Trujillo","130101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1397
"state_pe_2002","state_pe_20","state_pe_2002","state_pe_200201",1641,173,"Ayabaca","200201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,1515
"state_pe_0106","state_pe_01","state_pe_0106","state_pe_010601",1642,173,"Rodriguez De Mendoza","010601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1146,1424
"state_pe_1605","state_pe_16","state_pe_1605","state_pe_160501",1643,173,"Requena","160501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,1450
"state_pe_2103","state_pe_21","state_pe_2103","state_pe_210301",1644,173,"Carabaya","210301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1539
"state_pe_1501","state_pe_15","state_pe_1501","state_pe_150142",1645,173,"Villa El Salvador","150142",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1160,1544
"state_pe_2205","state_pe_22","state_pe_2205","state_pe_220501",1646,173,"Lamas","220501",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1521
"state_pe_2110","state_pe_21","state_pe_2110","state_pe_211001",1647,173,"San Antonio De Putina","211001",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1427
"state_pe_2209","state_pe_22","state_pe_2209","state_pe_220901",1648,173,"San Martin","220901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1490
"state_pe_0203","state_pe_02","state_pe_0203","state_pe_020301",1649,173,"Antonio Raymondi","020301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1407
"state_pe_1206","state_pe_12","state_pe_1206","state_pe_120601",1650,173,"Satipo","120601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1157,1536
"state_pe_0809","state_pe_08","state_pe_0809","state_pe_080901",1651,173,"La Convencion","080901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1153,1528
"state_pe_0204","state_pe_02","state_pe_0204","state_pe_020401",1652,173,"Asuncion","020401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1469
"state_pe_0901","state_pe_09","state_pe_0901","state_pe_090101",1653,173,"Huancavelica","090101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,1562
"state_pe_2102","state_pe_21","state_pe_2102","state_pe_210201",1654,173,"Azangaro","210201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1566
"state_pe_1601","state_pe_16","state_pe_1601","state_pe_160101",1655,173,"Maynas","160101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1161,1525
"state_pe_0907","state_pe_09","state_pe_0907","state_pe_090701",1656,173,"Tayacaja","090701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,1476
"state_pe_0209","state_pe_02","state_pe_0209","state_pe_020901",1657,173,"Corongo","020901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1462
"state_pe_1304","state_pe_13","state_pe_1304","state_pe_130401",1658,173,"Chepen","130401",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1563
"state_pe_0217","state_pe_02","state_pe_0217","state_pe_021701",1659,173,"Recuay","021701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1147,1452
"state_pe_2006","state_pe_20","state_pe_2006","state_pe_200601",1660,173,"Sullana","200601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1165,1437
"state_pe_0102","state_pe_01","state_pe_0102","state_pe_010201",1661,173,"Bagua","010201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1146,1422
"state_pe_0903","state_pe_09","state_pe_0903","state_pe_090301",1662,173,"Angaraes","090301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1154,1577
"state_pe_0307","state_pe_03","state_pe_0307","state_pe_030701",1663,173,"Grau","030701",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,1408
"state_pe_0302","state_pe_03","state_pe_0302","state_pe_030201",1664,173,"Andahuaylas","030201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1148,1524
"state_pe_0606","state_pe_06","state_pe_0606","state_pe_060601",1665,173,"Cutervo","060601",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1151,1414
"state_pe_0511","state_pe_05","state_pe_0511","state_pe_051101",1666,173,"Vilcas Huaman","051101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1150,1446
"state_pe_2109","state_pe_21","state_pe_2109","state_pe_210901",1667,173,"Moho","210901",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1166,1430
"state_pe_1103","state_pe_11","state_pe_1103","state_pe_110301",1668,173,"Nazca","110301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1156,1485
"state_pe_0408","state_pe_04","state_pe_0408","state_pe_040801",1669,173,"La Union","040801",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1149,1520
"state_pe_2211","state_pe_22","state_pe_2211","state_pe_221101",1670,173,"Tarapoto","221101",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1167,1420
"state_pe_1302","state_pe_13","state_pe_1302","state_pe_130201",1671,173,"Ascope","130201",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1158,1460
"state_pe_2303","state_pe_23","state_pe_2303","state_pe_230301",1672,173,"Jorge Basadre","230301",1,"2022-02-03 03:31:54.123794",1,"2022-02-03 03:31:54.123794",1168,1396
