"fsm_parent_id","description","state_id","province_id","distrito_id","code_char","id","country_id","name","code","create_uid","create_date","write_uid","write_date","state_id-2","province_id-2"
NULL,"Departamento","base.state_pe_01",NULL,NULL,"_01",1146,173,"Amazonas","01",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_02",NULL,NULL,"_02",1147,173,"Áncash","02",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_03",NULL,NULL,"_03",1148,173,"Apurímac","03",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_04",NULL,NULL,"_04",1149,173,"Arequipa","04",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_05",NULL,NULL,"_05",1150,173,"Ayacucho","05",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_06",NULL,NULL,"_06",1151,173,"Cajamarca","06",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_07",NULL,NULL,"_07",1152,173,"Callao","07",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_08",NULL,NULL,"_08",1153,173,"Cusco","08",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_09",NULL,NULL,"_09",1154,173,"Huancavelica","09",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_10",NULL,NULL,"_10",1155,173,"Huánuco","10",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_11",NULL,NULL,"_11",1156,173,"Ica","11",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_12",NULL,NULL,"_12",1157,173,"Junin","12",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_13",NULL,NULL,"_13",1158,173,"La Libertad","13",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_14",NULL,NULL,"_14",1159,173,"Lambayeque","14",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_15",NULL,NULL,"_15",1160,173,"Lima","15",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_16",NULL,NULL,"_16",1161,173,"Loreto","16",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_17",NULL,NULL,"_17",1162,173,"Madre de Dios","17",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_18",NULL,NULL,"_18",1163,173,"Moquegua","18",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_19",NULL,NULL,"_19",1164,173,"Pasco","19",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_20",NULL,NULL,"_20",1165,173,"Piura","20",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_21",NULL,NULL,"_21",1166,173,"Puno","21",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_22",NULL,NULL,"_22",1167,173,"San Martín","22",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_23",NULL,NULL,"_23",1168,173,"Tacna","23",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_24",NULL,NULL,"_24",1169,173,"Tumbes","24",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
NULL,"Departamento","base.state_pe_25",NULL,NULL,"_25",1170,173,"Ucayali","25",1,"2022-02-09 15:39:50.875701",1,"2022-02-09 15:39:50.875701",NULL,NULL
"state_pe_01","Provincia","base.state_pe_01","odoope_toponyms.state_pe_0101",NULL,"_0101",1386,173,"Chachapoyas","0101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1146,NULL
"state_pe_01","Provincia","base.state_pe_01","odoope_toponyms.state_pe_0102",NULL,"_0102",1387,173,"Bagua","0102",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1146,NULL
"state_pe_01","Provincia","base.state_pe_01","odoope_toponyms.state_pe_0103",NULL,"_0103",1388,173,"Bongará","0103",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1146,NULL
"state_pe_01","Provincia","base.state_pe_01","odoope_toponyms.state_pe_0104",NULL,"_0104",1389,173,"Condorcanqui","0104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1146,NULL
"state_pe_01","Provincia","base.state_pe_01","odoope_toponyms.state_pe_0105",NULL,"_0105",1390,173,"Luya","0105",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1146,NULL
"state_pe_01","Provincia","base.state_pe_01","odoope_toponyms.state_pe_0106",NULL,"_0106",1391,173,"Rodríguez de Mendoza","0106",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1146,NULL
"state_pe_01","Provincia","base.state_pe_01","odoope_toponyms.state_pe_0107",NULL,"_0107",1392,173,"Utcubamba","0107",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1146,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0201",NULL,"_0201",1393,173,"Huaraz","0201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0202",NULL,"_0202",1394,173,"Aija","0202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0203",NULL,"_0203",1395,173,"Antonio Raymondi","0203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0204",NULL,"_0204",1396,173,"Asunción","0204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0205",NULL,"_0205",1397,173,"Bolognesi","0205",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0206",NULL,"_0206",1398,173,"Carhuaz","0206",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0207",NULL,"_0207",1399,173,"Carlos Fermín Fitzcarrald","0207",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0208",NULL,"_0208",1400,173,"Casma","0208",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0209",NULL,"_0209",1401,173,"Corongo","0209",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0210",NULL,"_0210",1402,173,"Huari","0210",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0211",NULL,"_0211",1403,173,"Huarmey","0211",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0212",NULL,"_0212",1404,173,"Huaylas","0212",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0213",NULL,"_0213",1405,173,"Mariscal Luzuriaga","0213",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0214",NULL,"_0214",1406,173,"Ocros","0214",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0215",NULL,"_0215",1407,173,"Pallasca","0215",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0216",NULL,"_0216",1408,173,"Pomabamba","0216",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0217",NULL,"_0217",1409,173,"Recuay","0217",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0218",NULL,"_0218",1410,173,"Santa","0218",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0219",NULL,"_0219",1411,173,"Sihuas","0219",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_02","Provincia","base.state_pe_02","odoope_toponyms.state_pe_0220",NULL,"_0220",1412,173,"Yungay","0220",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1147,NULL
"state_pe_03","Provincia","base.state_pe_03","odoope_toponyms.state_pe_0301",NULL,"_0301",1413,173,"Abancay","0301",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,NULL
"state_pe_03","Provincia","base.state_pe_03","odoope_toponyms.state_pe_0302",NULL,"_0302",1414,173,"Andahuaylas","0302",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,NULL
"state_pe_03","Provincia","base.state_pe_03","odoope_toponyms.state_pe_0303",NULL,"_0303",1415,173,"Antabamba","0303",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,NULL
"state_pe_03","Provincia","base.state_pe_03","odoope_toponyms.state_pe_0304",NULL,"_0304",1416,173,"Aymaraes","0304",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,NULL
"state_pe_03","Provincia","base.state_pe_03","odoope_toponyms.state_pe_0305",NULL,"_0305",1417,173,"Cotabambas","0305",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,NULL
"state_pe_03","Provincia","base.state_pe_03","odoope_toponyms.state_pe_0306",NULL,"_0306",1418,173,"Chincheros","0306",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,NULL
"state_pe_03","Provincia","base.state_pe_03","odoope_toponyms.state_pe_0307",NULL,"_0307",1419,173,"Grau","0307",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1148,NULL
"state_pe_04","Provincia","base.state_pe_04","odoope_toponyms.state_pe_0401",NULL,"_0401",1420,173,"Arequipa","0401",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,NULL
"state_pe_04","Provincia","base.state_pe_04","odoope_toponyms.state_pe_0402",NULL,"_0402",1421,173,"Camaná","0402",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,NULL
"state_pe_04","Provincia","base.state_pe_04","odoope_toponyms.state_pe_0403",NULL,"_0403",1422,173,"Caravelí","0403",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,NULL
"state_pe_04","Provincia","base.state_pe_04","odoope_toponyms.state_pe_0404",NULL,"_0404",1423,173,"Castilla","0404",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,NULL
"state_pe_04","Provincia","base.state_pe_04","odoope_toponyms.state_pe_0405",NULL,"_0405",1424,173,"Caylloma","0405",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,NULL
"state_pe_04","Provincia","base.state_pe_04","odoope_toponyms.state_pe_0406",NULL,"_0406",1425,173,"Condesuyos","0406",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,NULL
"state_pe_04","Provincia","base.state_pe_04","odoope_toponyms.state_pe_0407",NULL,"_0407",1426,173,"Islay","0407",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,NULL
"state_pe_04","Provincia","base.state_pe_04","odoope_toponyms.state_pe_0408",NULL,"_0408",1427,173,"La Uniòn","0408",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1149,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0501",NULL,"_0501",1428,173,"Huamanga","0501",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0502",NULL,"_0502",1429,173,"Cangallo","0502",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0503",NULL,"_0503",1430,173,"Huanca Sancos","0503",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0504",NULL,"_0504",1431,173,"Huanta","0504",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0505",NULL,"_0505",1432,173,"La Mar","0505",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0506",NULL,"_0506",1433,173,"Lucanas","0506",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0507",NULL,"_0507",1434,173,"Parinacochas","0507",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0508",NULL,"_0508",1435,173,"Pàucar del Sara Sara","0508",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0509",NULL,"_0509",1436,173,"Sucre","0509",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0510",NULL,"_0510",1437,173,"Víctor Fajardo","0510",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_05","Provincia","base.state_pe_05","odoope_toponyms.state_pe_0511",NULL,"_0511",1438,173,"Vilcas Huamán","0511",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1150,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0601",NULL,"_0601",1439,173,"Cajamarca","0601",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0602",NULL,"_0602",1440,173,"Cajabamba","0602",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0603",NULL,"_0603",1441,173,"Celendín","0603",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0604",NULL,"_0604",1442,173,"Chota","0604",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0605",NULL,"_0605",1443,173,"Contumazá","0605",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0606",NULL,"_0606",1444,173,"Cutervo","0606",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0607",NULL,"_0607",1445,173,"Hualgayoc","0607",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0608",NULL,"_0608",1446,173,"Jaén","0608",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0609",NULL,"_0609",1447,173,"San Ignacio","0609",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0610",NULL,"_0610",1448,173,"San Marcos","0610",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0611",NULL,"_0611",1449,173,"San Miguel","0611",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0612",NULL,"_0612",1450,173,"San Pablo","0612",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_06","Provincia","base.state_pe_06","odoope_toponyms.state_pe_0613",NULL,"_0613",1451,173,"Santa Cruz","0613",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1151,NULL
"state_pe_07","Provincia","base.state_pe_07","odoope_toponyms.state_pe_0701",NULL,"_0701",1452,173,"Prov. Const. del Callao","0701",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1152,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0801",NULL,"_0801",1453,173,"Cusco","0801",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0802",NULL,"_0802",1454,173,"Acomayo","0802",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0803",NULL,"_0803",1455,173,"Anta","0803",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0804",NULL,"_0804",1456,173,"Calca","0804",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0805",NULL,"_0805",1457,173,"Canas","0805",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0806",NULL,"_0806",1458,173,"Canchis","0806",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0807",NULL,"_0807",1459,173,"Chumbivilcas","0807",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0808",NULL,"_0808",1460,173,"Espinar","0808",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0809",NULL,"_0809",1461,173,"La Convención","0809",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0810",NULL,"_0810",1462,173,"Paruro","0810",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0811",NULL,"_0811",1463,173,"Paucartambo","0811",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0812",NULL,"_0812",1464,173,"Quispicanchi","0812",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_08","Provincia","base.state_pe_08","odoope_toponyms.state_pe_0813",NULL,"_0813",1465,173,"Urubamba","0813",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1153,NULL
"state_pe_09","Provincia","base.state_pe_09","odoope_toponyms.state_pe_0901",NULL,"_0901",1466,173,"Huancavelica","0901",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,NULL
"state_pe_09","Provincia","base.state_pe_09","odoope_toponyms.state_pe_0902",NULL,"_0902",1467,173,"Acobamba","0902",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,NULL
"state_pe_09","Provincia","base.state_pe_09","odoope_toponyms.state_pe_0903",NULL,"_0903",1468,173,"Angaraes","0903",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,NULL
"state_pe_09","Provincia","base.state_pe_09","odoope_toponyms.state_pe_0904",NULL,"_0904",1469,173,"Castrovirreyna","0904",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,NULL
"state_pe_09","Provincia","base.state_pe_09","odoope_toponyms.state_pe_0905",NULL,"_0905",1470,173,"Churcampa","0905",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,NULL
"state_pe_09","Provincia","base.state_pe_09","odoope_toponyms.state_pe_0906",NULL,"_0906",1471,173,"Huaytará","0906",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,NULL
"state_pe_09","Provincia","base.state_pe_09","odoope_toponyms.state_pe_0907",NULL,"_0907",1472,173,"Tayacaja","0907",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1154,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1001",NULL,"_1001",1473,173,"Huánuco","1001",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1002",NULL,"_1002",1474,173,"Ambo","1002",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1003",NULL,"_1003",1475,173,"Dos de Mayo","1003",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1004",NULL,"_1004",1476,173,"Huacaybamba","1004",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1005",NULL,"_1005",1477,173,"Huamalíes","1005",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1006",NULL,"_1006",1478,173,"Leoncio Prado","1006",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1007",NULL,"_1007",1479,173,"Marañón","1007",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1008",NULL,"_1008",1480,173,"Pachitea","1008",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1009",NULL,"_1009",1481,173,"Puerto Inca","1009",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1010",NULL,"_1010",1482,173,"Lauricocha ","1010",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_10","Provincia","base.state_pe_10","odoope_toponyms.state_pe_1011",NULL,"_1011",1483,173,"Yarowilca ","1011",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1155,NULL
"state_pe_11","Provincia","base.state_pe_11","odoope_toponyms.state_pe_1101",NULL,"_1101",1484,173,"Ica ","1101",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1156,NULL
"state_pe_11","Provincia","base.state_pe_11","odoope_toponyms.state_pe_1102",NULL,"_1102",1485,173,"Chincha ","1102",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1156,NULL
"state_pe_11","Provincia","base.state_pe_11","odoope_toponyms.state_pe_1103",NULL,"_1103",1486,173,"Nasca ","1103",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1156,NULL
"state_pe_11","Provincia","base.state_pe_11","odoope_toponyms.state_pe_1104",NULL,"_1104",1487,173,"Palpa ","1104",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1156,NULL
"state_pe_11","Provincia","base.state_pe_11","odoope_toponyms.state_pe_1105",NULL,"_1105",1488,173,"Pisco ","1105",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1156,NULL
"state_pe_12","Provincia","base.state_pe_12","odoope_toponyms.state_pe_1201",NULL,"_1201",1489,173,"Huancayo ","1201",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1157,NULL
"state_pe_12","Provincia","base.state_pe_12","odoope_toponyms.state_pe_1202",NULL,"_1202",1490,173,"Concepción ","1202",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1157,NULL
"state_pe_12","Provincia","base.state_pe_12","odoope_toponyms.state_pe_1203",NULL,"_1203",1491,173,"Chanchamayo ","1203",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1157,NULL
"state_pe_12","Provincia","base.state_pe_12","odoope_toponyms.state_pe_1204",NULL,"_1204",1492,173,"Jauja ","1204",1,"2022-02-14 17:25:58.79839",1,"2022-02-14 17:25:58.79839",1157,NULL
